story_id,text,label,tweet_count,retweet_count,reply_count,total_engagement
story_reviews_01233,"Coconuts are busting out all over

<span style=""font-size: small;"">Marketing and true science slosh around in this story like a mug full of coconut milk.</span>

This story seems to want to be many things. It wants to explain the rising number of products with coconut-related ingredients being sold to customers. It wants to describe the potential money to be made from these products. And it wants to tell readers whether these products actually have any health benefits. It does none of these things particularly well, but it is the least effective when it comes to the health claims.",fake,132,3,0,135
story_reviews_01234,"Pain Patches Making Gains in U.S.

<span style=""font-size: small;"">This is an odd story. </span>

The story does include some commentary from some independent sources, and it does a good job placing the patches into the larger context of pain-relief traditions in other countries.
But it does not carefully analyze the evidence supporting the use of these patches, does not quantify the benefits of their use, does not quantify the harms and does not provide any cost information. We’re baffled as to why this story was published (twice – 6 months apart) and why so many outlets picked it up. (Yahoo, iVillage, MSN, ScienceMagNews, countless TV stations, etc.  Just do a web search on the headline to see dozens and dozens of re-posts.) Old news that didn’t get better with time, and still spreads like wildfire!",fake,90,1,0,91
story_reviews_01235,"Sluggish? Confused? Vitamin B12 May Be Low

This column could have shed light on an uncommon vitamin deficiency that has important medical consequences for some people. Instead, it presents a series of unsubstantiated and loosely connected claims that are supported by anecdotes.

This column provided a string of narratives from people with wellness issues who report personal benefit from supplementation with vitamin B12.  In so doing, the story made vitamin B12 appear to be the solution to many of life’s ills without thoughtfully examining alternative sources for the problems listed, the quality of the evidence indicating the vitamin’s benefit in the absence of deficiency, and was not even clear about the benefits that might be obtained from vitamin B12.",fake,196,10,0,206
story_reviews_01236,"Close Look at Orthotics Raises a Welter of Doubts

<span style=""font-size: small;"">This article tackled an impossibly broad question and ended up with a vague and murky answer. It tried to take on an important topic, but in seeking broad generalizations, didn’t provide the reader with much useful information.</span>

The question posed in the article is basically the following:  “Are shoe inserts (foot orthotics) effective in the prevention and treatment of injuries among athletes?”’

Why is this impossibly broad? This question encompasses dozens of musculoskeletal, neurologic, and degenerative conditions involving scores of scientific studies. It would have been better for the article to define its scope more narrowly—e.g., foot injuries, lower limb injuries, or low back pain— and look at the evidence more carefully.
Gazing through the prism of a single scientist’s work, the article presents an interesting narrative about the difficulties of performing biomechanical and clinical research in this area. And it endorses a skeptical attitude in interpreting the claims of proponents in this multi-billion dollar industry.
However, the answer to the main question is fundamentally unsatisfying—and “soft” from an evidence perspective: “Shoe inserts may be helpful as a short-term solution, preventing injuries in some athletes,” according to the New York Times.
This is a soft statement because almost any prevention method or treatment will help somebody over the short-term some of the time.  And this permissive conclusion will certainly not deter athletes from seeking out orthotics for dozens of conditions on the premise that they might work.
However, this broad-brush conclusion doesn’t adequately characterize the evidence regarding shoe inserts. That evidence cleaves a little more neatly than this article implies.
By conventional medical standards (well-designed clinical trials) there is no conclusive evidence that shoe inserts are effective in the prevention and treatment of the majority of athletic injuries.
There are a few conditions for which there is preliminary evidence that shoe inserts may offer modest preventive or therapeutic benefits.
But importantly, and never mentioned in this article, there are also conditions in which the effectiveness of shoe inserts has been tested and disproven.
There is credible evidence, for example, that shoe inserts do not prevent low back pain.  If scientists are going to go to the trouble of performing demanding research, it is important that journalists report those results. (See Sahar et al., 2009).
Reference:
Sahar T et al., Insoles for prevention and treatment of low back pain: a systematic review within the framework of the Cochrane Collaboration Back Review Group, Spine, 2009; 34(9): 924-933.",fake,143,7,2,152
story_reviews_01237,"Study: Fatty acids can help ease PMS symptoms

<span style=""font-size: small;"">This story didn’t help women evaluate the evidence or consider the tradeoffs of taking a supplement for PMS symptoms. It just reported what was published in a journal – uncritically. </span>

The story didn’t even report which symptoms improved, or even a list of what was being measured. There are so many symptoms associated with PMS — ranging from physical to behavioral — that it’s important to know which symptoms they are talking about. Studies of PMS are notorious for showing a strong placebo effect, but we can’t tell whether taking the supplement adds much benefit.
There was also no discussion of cost and no independent expert perspective.",fake,133,6,0,139
story_reviews_01238,"Antidepressant May Help Ease Hot Flashes

<span style=""font-size: small;"">This story about using the antidepressant Lexapro to treat hot flashes was better than the competing coverage from a Washington Post blog.</span>

In contrast with the poorly sourced blog post, this story includes comments from two experts who provide valuable context about the findings of a recent trial. And while the discussion of harms was still inadequate, this story did at least mention the possibility of harm from the treatment and described one of the most common adverse effects. The story also did a good job of describing the design of the study and reporting the benefits in a way that readers can understand and use. It would have benefited from some cost data, a better comparison of antidepressants with hormone therapy, and more emphasis on the short-term nature of the study (8 weeks) considering that hot flash symptoms can last for years.",real,124,2,0,126
story_reviews_01239,"Antidepressants relieve hot flashes

<span style=""font-size: small;"">A serviceable job of explaining what happened in a study. But not much context here to help women weigh their choices. For comparison, see how </span>

While the benefits are clearly explained, the story failed to mention any possible harms, didn’t discuss the cost of the drug, and didn’t explain that there is uncertainty about how long the benefits may last. The story also didn’t put the results in context with hormone replacement, the main alternative for women with more bothersome symptoms. These deficits might have been addressed in comments from an independent expert, but the story didn’t seek out any external perspective on the findings.",fake,82,32,1,115
story_reviews_01240,"Alternative treatments for diabetes — do they work?

<span style=""font-size: small;"">The column attempted to evaluate the quality of the evidence but relied on a dueling quotes approach that did not actually provide readers with much analysis. Because so much of the story is spent on the herbal remedy makers’ claims, the story needed to either present the actual evidence used to make these claims or use other evidence to knock these claims down.</span>

We applaud the way this “The Healthy Skeptic” column raised some critical issues in this piece about the alleged therapeutic benefits of herbal drinks for diabetics. We wish, though, that this piece had done more than just raise issues and ask questions. We wish it had taken more care to answer these questions with a more thorough analysis of the evidence (or lack thereof) behind the marketing claims for these drinks. One company president got away with citing unpublished data. No comment was made about the limitations of drawing conclusions from talks at scientific meetings. And a study on another product was cited for showing an 8% fasting blood glucose drop in a study of 22 people – with no comment on the limitations of such a tiny study.",real,335,6,0,341
story_reviews_01241,"Anti-Gravity Treadmill helps injured get moving again

<span style=""font-size: 10pt; font-family: Arial;"">This story glorifies a high-tech weight-supporting treadmill used by people recovering from injuries or surgery without subjecting it to any sort of critical evaluation.<br/>
</span>

The story doesn’t compare the new gee-whiz technology to alternatives, such as exercising in a swimming pool – leading oneline news reader to comment, “You can do the same thing in any swimming pool and get a better workout.” The story misrepresents the available research evidence. It is vague about benefits and silent about potential harms. It mentions cost, but not in a way that is useful to readers. The story invokes the NASA-linked origins of the concept underlying the Alter-G device, but it is like a report that extols the wonders of Tang without acknowledging the existence of orange juice.",fake,18,3,0,21
story_reviews_01242,"Antibiotics Defeat Ear Infections In Little Kids, Studies Find

<span style=""font-size: small;"">A clear, well-written summary of new research – both on the NPR blog and on the air. </span>

This well written blog post accompanied a fairly thorough on-air discussion of two new studies showing the benefits of vaccines for treating middle ear infections in young children.",real,34,17,0,51
story_reviews_01243,"Antibiotics speed up recovery from ear infections in young children, studies show

<span style=""font-size: small;"">Better than any of the other three stories we reviewed on this study on the important angle of the conversation parents should now have with their pediatricians. </span>

Of four stories we reviewed on this study (Washington Post blog, NPR, Los Angeles Times as well), two were blog pieces – this one and the Washington Post entry.  This CNN effort was better in most ways than the opinionated blog from the Washington Post. It earned points for sticking to the evidence and providing independent perspectives about the value of antibiotics for treating childhood ear infections. We also applaud the story’s focus on shared decision-making between doctors and parents when managing ear infections. A bit more detail on costs and harms would have added value to this excellent story.",real,25,0,0,25
story_reviews_01244,"New studies say antibiotics are good for infants with confirmed ear infections

<span style=""font-size: small;"">Overall, a credible job in telling the story of the latest chapter of the long saga of debate over treatment options for common childhood ear infections. </span>

Two studies published in the New England Journal of Medicine show slight decrease in recurrence of ear infections in children under 2 if antibiotics are given. The story quotes one expert saying the studies are “substantial” but also quotes a second expert who says the results are a “dubious way to say that everybody needs treatment.”
The story could have explored the shared decision-making encounter that parents could have with pediatricians based on this new evidence.  By comparison, CNN’s story did a much better job helping parents with this angle.",real,29,0,0,29
story_reviews_01245,"Studies show that for kids’ ear infections, antibiotics work better than waiting

<span style=""font-size: small;"">Sometimes bloggers may feel they don’t get a fair shake in our systematic reviews in comparison with longer newspaper pieces.  Well, in a head-to-head comparison with a </span>

Overall, we reviewed four pieces on this study.  All the others (CNN, LA Times, NPR) got four star reviews.
We appreciate that journalists sometimes want to bring their own perspective to a story, and we think this can provide valuable context when the reporter approaches the issue carefully. In this blog post about the use of antibiotics to treat children’s ear infections, however, the writer prioritizes her own experience and conclusions while ignoring important evidence and failing to seek out the perspective of any real expert. And so the story provides a lopsided and overly simplified account of an issue that demands more balanced coverage and careful consideration of benefits and harms.
Read the CNN blog post for what we think is a fair comparison – blog to blog, head to head.",fake,1,0,0,1
story_reviews_01246,"Prenatal blood test for Down syndrome shows high level of accuracy

Any news team that posts a dozen health news blog blurbs in a day (including video) is going to be limited in what it can do with some of them.  This is one example. But who says it was only worth 256 words?

Overall, this story didn’t provide some of the key information readers need to make sense out of this study on a new blood test for Down syndrome. We wanted to see cost information, hear some good independent commentary on the study and, above all, read some context about why this test is worth any ink at all. Doing testing for 824 screenings, of which 11% were technical failures, is not a proof of concept yet for what would need to be millions of tests nationally and thousands per clinical lab if used in clinical practice. This story needed more context to give people the proper context to understand that.",fake,17,3,0,20
story_reviews_01247,"Progress Toward Blood Test for Down Syndrome

<span style=""font-size: small;"">Independent expert perspectives were key elements in this story, explaining the “not yet ready for prime time” stage of this research and putting its potential for future use into context. </span>

This thoroughly reported and carefully written story avoids giving pregnant women false hope of an easier way to detect genetic anomalies while still presenting some compelling information about a new blood test.",real,98,0,0,98
story_reviews_01248,"Vaccine sharply cuts rate of shingles: study

<span style=""font-size: small;"">Despite getting only a 3-star score, we applaud how this story quantified benefits (including NNT) and mentioned short followup in the trial. But read the reasons why it got only 3 stars. </span>

This story outperformed the HealthDay and WebMD stories on one point; in addition to reporting both the relative risk reduction (55 percent) and absolute risk reduction (from 13 to 6 cases per 1,000 people per year), it was the only one to also point out that 71 people would have to be vaccinated in order to prevent one shingles attack. The fact that this story included all three ways of looking at the results (and that the other stories included both the relative and absolute risk reduction results) may be due to the way the study authors clearly and prominently reported these complementary statistics.
But it got unsatisfactory scores for:",fake,80,12,0,92
story_reviews_01249,"Shingles Vaccine Looks Like a Safe Bet for Seniors: Study

Best of three stories we reviewed on this study (see reviews of WebMD and Reuters stories as well). We invite your comparison.

This story about a study of how the shingles vaccine performs in regular clinical use does a nice job of putting the pros and cons of the vaccine in a larger context. We also applaud how this story addresses the potential harms of the vaccine. This story reports both the relative risk reduction (55 percent) and absolute risk reduction (from 13 to 6 cases per 1,000 people per year), but we wish it had told readers that 71 people would have to be vaccinated in order to prevent one shingles attack. We encourage broader use of this sort of statistic about the number of people you need to treat in order for at least one person to benefit. However, like the other stories, this one does not tackle the limitations inherent in this sort of observational study.",real,127,2,0,129
story_reviews_01250,"Shingles Vaccine Cuts Disease Risk 55%

<span style=""font-size: small;"">There was a lot of good detail in this story, but it failed to address the limitations of the observational study.  And it didn’t address the shared decision-making option of NOT getting vaccinated, making the shot sound like a slam dunk for all. </span>

This story about how the shingles vaccine performs in the real world takes a somewhat different tack from the HealthDay and Reuters stories we also reviewed. It includes discussion of a second study documenting low usage rates of the vaccine, but the story fails to give readers any comments from experts (like those quoted in the HealthDay story) who explain why some people have put a lower priority on the shingles vaccine. The story covers many of the basic points on the effectiveness study, though readers are not told what is new and different about this study compared to earlier research. There is a good description of who was included in this study, but little attention to the potential sources of bias inherent in this sort of observational study. In addition to reporting the 55 percent reduction in relative risk and the absolute risk reduction (6 versus 13 cases per 1,000 people per year), we wish this story had noted that the study found that 71 people need to be vaccinated in order to prevent one from having a shingles attack.",real,80,0,0,80
story_reviews_01251,"Stem cell therapy for macular degeneration

<span style=""font-size: small;"">A well-written and interesting story.  But see our reviewers’ concerns about how the stage of the research was framed, including projection of benefits not yet known, no discussion of potential harms, and unclear discussion of who might benefit. </span>

It’s a tough thing for a reporter to write about a study that hasn’t been conducted yet. Without any actual data to work with, the temptation is talk too much about what the researchers hope they will find in the study; discussion of harms and other caveats often gets overwhelmed by this optimistic speculation. The story we review here didn’t succumb to the worst excesses that these kinds of reports are subject to, and it did some things very well. For example, when discussing the new treatment that’s set to be studied — an embryonic stem cell therapy for age-related macular degeneration (AMD) — it gave some interesting and detailed background on how AMD develops and how the new treatment might work. But in the end, we thought the discussion of hypothetical benefits was out of balance considering the very early stage of the research, and there was no mention of potential costs or harms. The story also didn’t explain carefully enough who might be a candidate for this treatment, should it eventually make it to market.",fake,1040,474,46,1560
story_reviews_01252,"Prozac shows promise in recovery from stroke

<span style=""font-size: small;""><span style=""font-family: Arial;""><span style=""line-height: 115%;"">This story’s single sentence about the need for longer studies is far from sufficient balance to the array of forward-looking statements based on early evidence.<br/>
</span></span></span>

The story neglected to assess the quality of the evidence, and, thus, its tone prematurely casts an early study as a game-changer.  It takes impressive results in a small number of patients for a nasty condition and builds up unbridled enthusiasm. “Largest study yet” doesn’t mean large enough to jump to conclusions.",fake,360,17,0,377
story_reviews_01253,"A crystal ball for the spine

<span style=""font-size: small;""><span style=""font-size: small;""><span style=""font-family: Arial;"">Spines are not the only thing bent out of shape in this one-sided report about a scoliosis test being developed.<br/>
</span></span></span>

Is the ScoliScore genetic test of scoliosis progression risk a “tremendous advance forward,” as the company researcher quoted in this story claims, or is it “investigational” and in need of further study, as some major insurance companies have determined? Readers of this story get only the company line and none of the independent evaluation.They aren’t told about the test’s $3000 price tag. They aren’t told that the test has not been evaluated by the FDA or any other regulatory body. They are given the impression that it may be useful for a larger number of people than even the test’s maker recommends. They see the test portrayed as superior to alternatives when no such comparisons have been performed. They aren’t told that the spine specialist quoted in the story has disclosed elsewhere that he owns stock in the company. They are treated to a glowing report from a single patient (who has also been the only patient featured in other stories.)",fake,11,0,6,17
story_reviews_01254,"2 Weeks of Antibiotic Therapy Relieves IBS

<span style=""font-size: small;"">We thought the benefits reported in this study were overplayed. And the effect of placebo was underplayed – framed as “just 31.7%” getting relief from placebo.  Just 31%?? The active drug achieved relief in 40%.  This is biased framing. </span>

This story on a pharma-funded study indicating that antibiotics may hold promise for people who suffer from irritable bowel syndrome (IBS) overplayed the study’s actual findings and spent too little time analyzing the evidence. This one did a better job than the AP story in identifying the conflicts of interest of the people it quoted, but that does not absolve it of the bigger failure: failing to find any independent sources to provide some much needed context and critical analysis.",fake,108,0,0,108
story_reviews_01255,"Antibiotic eases common stomach pain, studies find

<span style=""font-size: small;"">AP’s story was better than the competing </span>

AP included cost information, and this is a significant factor that should not have been ignored by other stories.
At the same time, the lack of independent experts was a flaw. This is underscored by an unrepresentative anecdote from a glowing patient success story, even though the study itself showed that the vast majority of people did not get adequate relief. And the placebo effect alone was  significant.",real,13,0,0,13
story_reviews_01256,"Experimental Drug Helps Fight Aggressive Breast Cancer: Report

<span style=""font-size: small;"">A generally well-done story that unfortunately had a disconnect between the headline – “drug helps fight aggressive breast cancer” – (imagine the impact this might have on some women in that state) and the appropriate caveats deep in the story. </span>

This article reports on a study and accompanying editorial published in The New England Journal of Medicine.  The piece details the results of a Phase 2 trial for the experimental cancer drug Iniparib which was developed to treat triple-negative breast cancer. There were appropriate caveats in the body of the story – “we really don’t know if this is going to end up benefitting patients”…”both excitement and caution are appropriate in interpreting the trial”…”some clear drawbacks should be noted.”",real,197,12,0,209
story_reviews_01257,"New Breast Cancer Drug Found Deep In the Sea

<span style=""font-size: small;"">An interesting and generally well-written story about fascinating research.  However, for the main drug profiled, there weren’t enough details to satisfy several of our key criteria.  </span>",real,112,57,0,169
story_reviews_01258,"Injecting Migraine Pain Away

<span style=""font-size: small;"">Starting with the “Injecting migraine pain away” headline and continuing through a string of inputs from people on the Botox payroll, this story may have left readers with an unbalanced picture. </span>

A therapy for headache once given up for dead has achieved a surprising reincarnation—and a growing niche in the medical marketplace.  But does it deserve its newfound reputation as an effective treatment? The answer is “probably not.” But a Wall Sreet. Journal article never makes that clear. It oversold the efficacy of the treatment, soft-pedaled potential side-effects, and didn’t adequately emphasize that the results of this treatment are somewhat marginal.
Clinical trials in the past showed that injections of Botulinum toxin A—i.e., Botox—were ineffective in the management of tension headaches, daily headaches and episodic migraines.  An editorial in a prominent headache journal in 2006 suggested these studies marked the “end of the road” for Botox in the management of headache. (See Evers and Olesen, 2006)
But two recent clinical trials indicate that Botox injections may be somewhat effective in the prevention of chronic migraines, defined as headaches lasting at least four hours per day for at least 15 days per month.
Based on these clinical trials, the FDA recently decided to approve the marketing of Botox for this indication.  (See Aurora et al., 2010; Diener et al., 2010). However, the jury is still out on the long-term viability of this prevention strategy. Some prominent headache researchers opposed the regulatory approval of Botox for chronic migraines, pointing out that the modest advantage of Botox over dummy injections might be explained by study issues and placebo effects. (See Olesen and Tfelt-Hansen, 2010)
Newly approved therapies for difficult pain conditions often reach clinical practice without adequate evidence regarding their risks and benefits. Such is the case with Botox. This poses a challenge for patients and journalists alike.
How much weight should they give to company-sponsored studies? How seriously should they take the views of experts who have a financial relationship with the company? How should they interpret therapies that have never been compared to other standard treatments? And how much credence should they give to a treatment that only has about a 10% advantage over placebo injections? (See Olesen and Tfelt-Hansen, 2010)
On the surface, an article in the Wall Street Journal navigated this tricky area competently. It provided a skeletal description of the two trials. The journalist clearly identified the evidence from the two studies as conflicting. The article presented both enthusiastic and skeptical views of the effectiveness of Botox.
But the article veered too close to the viewpoint of Botox proponents. It quoted a researcher who is also a senior vice-president of the company that developed this injection therapy—as well as experts who have financial relationships with this company.  It didn’t adequately describe some of the potential flaws in the two clinical trials.
And it didn’t specify the need for further independent research to document that this treatment actually provides a clinically significant treatment advantage—and not just a statistically significant advantage over injections of a salt solution.",fake,40,7,0,47
story_reviews_01259,"Study finds overuse of implanted defibrillators

<span style=""font-size: small;""> A generally solid story that would have been stronger if it picked up on issues addressed in an editorial accompaying the journal article on which the story is based. </span>

This story about a study on the overuse of implanted defibrillators packs in more information than many competing stories and hits nearly all of our marks, giving readers good context and a clear understanding of the study and its implications. We would have liked to have seen a bit more background information on the registry and on the guidelines. We are mystified by the lack of attention to the accompanying editorial in the journal that places the study into an important frame of reference and provides a good counter balance.",real,86,0,0,86
story_reviews_01260,"More Than 22% of Heart-Device Implantations Aren’t In Line With Guidelines

<span style=""font-size: small;""> Not as complete as the </span>

This blog post about a study revealing some new data about the overuse of heart implants does some things quite well, but it falls short on a number of our measures. See the Los Angeles Times piece which we also reviewed for comparison. While The WSJ blog includes cost information, which is too often missed in stories, it does not provide enough hard data on the risks or benefits of heart implants. It also should have done a better job evaluating the evidence in this study but, instead, left reviewers – and, we bet, readers – confused.",fake,41,3,0,44
story_reviews_01261,"New test under development could find single cancer cell in blood

<span style=""font-size: small;"">There was no apparent digging, and little analysis or perspective in this piece.  Quotes lifted from a news release.  Disappointing. </span>

Researchers and company cut a deal to support research on a test that finds circulating tumor cells. 
Company announces the deal.
News story regurgitates the company announcement without examination.
If CNN was going to rewrite someone else’s work, it would have been better off rewriting Dr. Len Lichtenfeld’s blog post from the American Cancer Society website, since it gave a cautious, analytical overview that this piece lacked. Lichtenfeld was quoted at the very end of this piece, but the quote was far less meaty than what appeared on his blog.  A case in which medical blogger outshines international news network?",fake,187,1,0,188
story_reviews_01262,"J&J joins development of blood test that can spot 1 cancer cell in a billion healthy ones

<span style=""font-size: small;"">This story squeaked by on several of our criteria.  But our reviewers’ overall impression was that the story gushed far too much enthusiasm without a sufficient dose of caution, analysis and perspective. </span>

This story about a business deal to support development of a test that can detect extremely low levels of cancer cells circulating in a person’s blood stream hits most of the points we want to see, yet our reviewers felt that readers are left with an overly positive and uncritical portrayal of the present state of this technology. We wish readers had been shown some excerpts from the hard-nosed evaluations of this approach that have been published in medical journals in recent months. Or even more of the cautious analysis given by the American Cancer Society’s Dr. Len Lichtenfeld on his blog. Excerpt: 
“…this is an announcement of a research deal.  Nothing more, nothing less.  It is not a new breakthrough. It is not something that has been proven effective in improving cancer detection and treatment.  Not that it is anything less than stunning to develop and demonstrate that this technology works – but as with all research it is a giant step to go successfully from the laboratory phase of development to the clinical phase of making a real difference in patients’ lives. So that in essence is what the fuss is all about: the researchers have signed a contract with a company to further develop this research and determine whether in fact it can be applied successfully to large numbers of patients in a more efficient and less expensive manner.”",real,11,2,0,13
story_reviews_01263,"More signs lung cancer screening could save lives

<span style=""font-size: small;"">The meat of the story was well done, making up for the headline, lead sentence and concluding section that were a bit raw around the edges. </span>

We were on high alert when reviewing this story about CT screening and lung cancer deaths, because of questions about the methods used in the study and the advocacy history of the lead researcher. The headline, lead sentence and concluding section… the most important sections of the story… tilt toward meek acceptance of the study claims. However, readers who take in the whole story are treated to a solid examination of many of the questions this study raises. The top and bottom of the story should have more closely reflected the meat of the report. Also, the story emphasizes the apparently large (36 to 64 percent) relative reductions in death rates without giving equal billing to the absolute reductions of less than one percent or the hundreds of smokers that would have to be screened in order to prevent one lung cancer death. See our primer on absolute versus relative risks.  Also see risk communication expert Gerd Gigerenzer’s comments on the importance of communicating absolute risk data.",real,270,11,0,281
story_reviews_01264,"Experiments test if implant can block sleep apnea

<span style=""font-size: small;"">Our reviewers thought this was a well-written but flawed story on new technologies.  We would have hoped for more evaluation of the evidence for current approaches, and more independent perspectives on the prospects for the new ideas. </span>

The story presents one glowing personal anecdote about the new devices but no sense of how much research has been done to date. It doesn’t discuss costs or spend enough time with independent experts. Because it selectively chooses the scariest facts about sleep apnea, it veers into disease-mongering, helping to hype these new devices without giving enough data about benefits from current approaches.",fake,824,10,0,834
story_reviews_01265,"Don’t Stay Up Waiting For A Pill To Fight Jet Lag

<span style=""font-size: small;"">Good health news blog example.  Solid context and history – especially given blog post brevity. </span>

Only 250 words but with 5 links to offer more context to the discerning reader.",fake,39,7,0,46
story_reviews_01266,"Moms who take folic acid, iron have smarter kids

<span style=""font-size: small;"">While we applaud attention to a critically important public health problem worldwide, this story didn’t address most of our criteria which we think are important for public understanding of the issues involved. </span>

This story captures most of the good news from this study about the benefits of folic acid and iron supplementation in children in rural Nepal, but it skirts some of the thornier issues, namely the costs associated, the specific benefits and harms involved and the question of availability. We applaud the story for tackling an issue that is not U.S.-focused. We just wish a little more information had been included.",fake,433,39,0,472
story_reviews_01267,"Study: Stroke deaths higher where fried fish aplenty

<span style=""font-size: small;"">While other stories by other news organizations used headlines such as “eating fried fish may boost stroke risk” – something this study could not establish, this USA Today story did a solid job of explaining how association does not equal causation. </span>

This story could have been botched so easily.  Instead, this story covered the study and sought multiple independent perspectives which provided important analysis of the possible limitations of the research and the questions remaining.",real,127,9,0,136
story_reviews_01268,"Dyslexia: Scanning the brain for clues

Better by far than the stories by Reuters and WebMD that we also reviewed.  Read and compare.

This story is the best of the three we reviewed about a study indicating that brain scans may help researchers understand brain structure and function in people who have dyslexia. It refrains from claiming that the work has near-term clinical implications for people who have trouble reading and writing. However, the bulk of the story is made up of personal stories about living with dyslexia, while key features of this research are buried deep in the story or left out entirely. What’s more, the story describes the study participants as “children,” thus leaving readers with the impression that researchers looked at beginning readers, when they actually were studying teenagers who presumably had been dealing with dyslexia for many years. In addition, the story tosses in a discussion of an unrelated study of dyslexia and spatial skills. Even people with advanced reading skills are likely to come away from this story befuddled about the scope, findings and implications of the research.",real,216,12,0,228
story_reviews_01269,"Does ‘Club Drug’ Ecstasy Have Therapeutic Value?

<span style=""font-size: small;"">This was a shallow job of reporting on a very small study in healthy volunteers.  It raised more questions than it answered.</span>

The story is based on an early basic science study, evaluating the short-term effects of Ecstasy.  But the story reports this very limited preliminary finding as if there were therapeutic meaning – even raising possible therapeutic value in the headline.",fake,186,6,0,192
story_reviews_01270,"Vaginal steam bath finds a place among Southern California spa options

<span style=""font-size: small;"">Was it the ability to put “vaginal steam bath” in a headline that sold a major newspaper on this story?  We couldn’t find much else. </span>

We liked that this story points out early on that there is zero evidence to support the health benefits of herbal steam baths for the vagina, which are known in traditional Korean medicine as chai-yok. But we became confused when the story explained that the treatment is almost totally unheard of in the U.S., even among gynecologists and fertility experts. If there’s no evidence that chai-yok works and almost nobody knows about it or has tried it, what exactly makes this treatment worthy of an 850-word article in a leading national newspaper?",real,302,24,0,326
story_reviews_01271,"The Healthy Skeptic: telomerase activators

<span style=""font-size: small;"">Although the overall tone of the column displayed appropriate healthy skepticism, we feel it dropped the ball in a number of key areas. If you’re going to delve into these anti-aging claims, we look for more. </span>

This is a story about two over-the-counter products being sold to help counteract age-related changes because of their reputed capacity to affect telomere length.  The story presented a generally cautious view of the value of these products but failed to question the very premise that doing something about telomere length is an assured means of slowing the aging process.  We wish the column had been stronger in questioning the validity of information not backed up with data.",fake,105,2,0,107
story_reviews_01272,"Brain Scans Predict Dyslexia Improvements

<span style=""font-size: 10pt; font-family: Arial;"">By overstating the implications of a small pilot study of brain scans of teenagers with dyslexia, this story provides readers with an incomplete and imbalanced view of the research. One of three we reviewed on this study.<br/>
</span>

Potential harms are not mentioned, while potential benefits are inflated. This story falls far short of the CNN report we also reviewed.",fake,56,0,0,56
story_reviews_01273,"Circulation Solutions: Varicose veins can be disabling, but new remedies are easing removal

<span style=""font-size: small;"">The tone of disease-mongering was our biggest concern with this column. For the majority of people, varicose veins are merely a cosmetic issue (like wrinkles). But this story emphasized “disabling…dangerous…can rupture and bleed heavily.” </span>

In some ways, this story about new options for getting rid of varicose veins is thorough and thoughtful. The explanations of the condition and the treatments are detailed and easy to understand. The story includes important cost information and makes good use of outside experts. We wish, though, that it had taken a little more care walking readers through the evidence, avoiding disease-mongering and putting some hard numbers to both the benefits and potential harms of the different treatment options.",fake,1,0,0,1
story_reviews_01274,"Brain scans predict which dyslexics will read

<span style=""font-size: small;""><span style=""font-family: Arial;"">The story is badly flawed, giving readers a fundamental misinterpretation of the study participants and the outcome measures used by researchers.</span></span>

Speaking of reading… this story misreads the description of who was in a study of dyslexia and what the researchers reported. Teenagers who had dyslexia are described as being unable to read at all. The story claims that brain scans were able to predict “which students would learn to read,” when what researchers actually reported was that the scans correlated with reading improvement.",fake,260,28,0,288
story_reviews_01275,"Remedies: Honey for Coughing

This brief report comparing honey and sweetened water to over-the-counter cough remedies for children alerts parents to some relevant evidence, but it is so brief that key information is missing.

The story attempts to synthsize the available evidence on the value of honey as a treatment for cough in children. In doing so, it provides what is arguably incomplete and potentially misleading information to the consumer. The results of the 2007 paper, highlighted in the blog, should have been explained a bit more completely. Indeed honey did fair better than the active ingredient in most cough syrups, dextromethorphan. But statistically significant results don’t necessarily translate to the results parents can expect at 3 AM; that is, are the effects not only detectable by researchers, but substantial enough to make a difference that parents and small patients would really notice.",fake,186,53,160,399
story_reviews_01276,"FDA rejects Avastin as breast cancer therapy

<span style=""font-size: small;"">Overall we commend this story for navigating some tricky issues issue pretty squarely down the middle. However we point out a few ways it could’ve been improved.</span>

Strong points:
Weaker points:",fake,192,4,0,196
story_reviews_01277,"German doctors declare “cure” in HIV patient

This report on an extreme treatment that may have eliminated HIV from one person in an almost unique situation included a wealth of caution, which is warranted, since standard antiretroviral therapy offers decades of good quality life to people with HIV.

The quote marks around the word “cure” in the headline were a sign of the cautious approach of this story. Instead of allowing a sense of hyperbole to permeate, as we saw in other coverage of the same study, we were glad to see many of the appropriate caveats included. The story should have been more specific about the enormous hazards of bone marrow transplants and told readers of their high cost.",real,591,101,0,692
